physician_id,physician_efficiency,metro_area,physician_working_specialty,physician_gender,physician_credential,physician_med_school,physician_graduation_year,bump_feature,engineered_feature_1,engineered_feature_2,engineered_feature_3,medicare_engineered_1,medicare_engineered_2,medicare_engineered_3,medicare_enginerred_4,medicare_engineered_5,medicare_engineered_6,num_medicare_patients,medicare_patient_hcc_risk_score
2941,0.83,Chicago,Neurology,F,MD,OTHER,2006,2021,0.852,0.956,15.6,2.5,3,4,1,2,3,340,1.582
4198,0.83,Chicago,OB/GYN,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2006,2033,0.846,0.846,1.4,2,2,2,1,0,3,85,0.804
8337,0.83,Chicago,Facial Surgery and Otolaryngology,M,MD,UNIVERSITY OF PENNSYLVANIA SCHOOL OF MEDICINE,2006,2071,0.91,0.91,4,2.75,3,2,3,2,4,719,1.182
3121,0.83,Chicago,Anesthesiology,F,MD,OTHER,2007,2023,0.695,0.695,10.7,3,3,0,1,0,5,192,1.429
3428,0.83,Dallas,Nephrology,M,UNKNOWN,OTHER,2007,2025,0.797,0.855,13.3,3.5,4,2,4,4,4,648,5.47
2242,0.83,Chicago,Dermatology,F,MD,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",2008,2014,0.922,0.922,11.7,1.667,2,1,2,0,2,54,0.632
3578,0.83,Dallas,Internal Medicine,F,MD,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2008,2026,0.908,1.106,14.2,2.5,3,3,4,1,2,318,0.964
5362,0.83,Dallas,Family Practice,M,MD,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,2009,2045,0.838,0.838,11.8,2,2,1,1,3,3,87,1.163
1738,0.83,Chicago,Gastroenterology,F,UNKNOWN,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2013,2007,0.778,0.956,7.6,2.5,3,2,5,1,2,279,1.081
2131,0.83,Chicago,Family Practice,F,UNKNOWN,OTHER,2013,2012,0.825,0.825,12.4,1.5,2,1,1,2,2,65,0.772
2790,0.83,Dallas,OB/GYN,F,UNKNOWN,OTHER,2014,2019,0.943,0.943,16.8,2,2,1,1,2,4,49,1.13
7548,0.83,Dallas,General Surgery,M,UNKNOWN,OTHER,2014,2064,1.293,1.035,9.7,3.75,4,4,3,3,5,238,1.777
2753,0.83,Chicago,Hospital Based Physician,M,UNKNOWN,OTHER,2015,2018,0.902,1.185,8.4,2.75,3,3,1,3,4,291,2.185
7328,0.83,Chicago,Orthopedic Surgery,M,UNKNOWN,OTHER,2015,2060,0.914,0.906,16.8,1.25,1,1,2,1,1,116,1.675
9168,0.83,Chicago,Hospital Based Physician,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2015,2080,1.293,1.154,16.1,3,3,5,0,1,3,430,1.651
3055,0.83,Chicago,Family Practice,F,UNKNOWN,OTHER,2016,2022,0.886,0.956,13.1,3,3,4,5,2,1,158,0.911
6972,0.83,Chicago,Family Practice,F,UNKNOWN,OTHER,2016,2056,0.91,0.964,2.7,2.5,3,4,2,2,2,102,1.098
7305,0.83,Chicago,Family Practice,F,UNKNOWN,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,2016,2059,0.885,0.956,14.6,2.5,3,4,4,1,1,165,0.994
1545,0.83,Dallas,Family Practice,U,UNKNOWN,UNKNOWN,,2001,0.964,1.072,3,2.5,3,2,1,4,3,228,1.289
3809,0.83,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,2028,1.036,1.038,2.1,4,4,4,4,4,4,415,2.294
4426,0.83,Chicago,Pain Management,M,MD,NORTHEASTERN OHIO UNIVERSITIES COLLEGE OF MEDICINE,,2037,0.998,1.044,5.5,2,2,1,2,4,1,120,1.416
6622,0.83,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,2051,1.193,1.283,6.8,2.5,3,4,1,2,3,675,1.867
8831,0.83,Dallas,Radiology,U,UNKNOWN,UNKNOWN,,2078,0.629,1.087,13,3,3,0,4,0,2,1380,1.079
9809,0.83,Dallas,Internal Medicine,U,UNKNOWN,UNKNOWN,,2085,1.049,1.087,12.7,4,4,0,0,4,0,0,0
9984,0.83,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,2087,0.79,0.79,9.1,3.5,4,5,3,5,1,272,1.583
9988,0.83,Chicago,Clinical Psychology,U,UNKNOWN,UNKNOWN,,2088,1.783,1.388,12.1,2.5,3,4,0,0,1,21,0.972
3171,0.84,Chicago,Endocrinology,M,MD,OTHER,1974,2121,0.935,0.981,6.6,2.25,2,2,2,2,3,1044,1.718
4010,0.84,Dallas,Cardiovascular - Non-interventional,M,UNKNOWN,COLUMBIA UNIVERSITY COLLEGE OF PHYSICIANS AND SURGEONS,1975,2129,1.054,1.021,16.5,2.75,3,3,2,2,4,956,1.489
4671,0.84,Chicago,Facial Surgery and Otolaryngology,M,UNKNOWN,OTHER,1975,2135,0.991,0.991,4.5,3.25,3,1,5,5,2,322,1.018
6846,0.84,Dallas,Endocrinology,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1977,2157,1.094,1.094,3.7,2.75,3,2,5,3,1,458,1.01
1572,0.84,Chicago,Family Practice,F,MD,OTHER,1978,2102,1.058,1.054,15.6,1.667,2,2,0,2,1,90,0.959
1320,0.84,Chicago,Family Practice,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1979,2099,0.911,0.964,12.3,2.75,3,4,3,2,2,747,0.969
2607,0.84,Dallas,Colon-Rectal Surgery,M,UNKNOWN,OTHER,1979,2112,0.976,1.084,15,3.75,4,4,2,5,4,410,1.517
2623,0.84,Dallas,Colon-Rectal Surgery,F,MD,COLUMBIA UNIVERSITY COLLEGE OF PHYSICIANS AND SURGEONS,1979,2113,1.367,1.087,4.2,2.25,2,2,2,3,2,126,1.201
3639,0.84,Chicago,Facial Surgery and Otolaryngology,F,UNKNOWN,OTHER,1979,2126,0.919,1.628,5.5,2,2,4,1,1,2,491,1.445
9199,0.84,Chicago,Orthopedic Surgery,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1979,2179,0.841,0.912,10.2,2.25,2,2,1,4,2,204,0.996
4351,0.84,Chicago,Pulmonary Diseases,F,MD,UNIVERSITY OF ROCHESTER SCHOOL OF MEDICINE AND DENTISTRY,1980,2133,1.063,1.154,6.2,1.75,2,1,1,4,1,75,1.474
5418,0.84,Chicago,Endocrinology,F,UNKNOWN,OTHER,1980,2143,1.045,1.045,7.5,3.25,3,4,1,5,3,616,1.641
6861,0.84,Chicago,Gastroenterology,M,UNKNOWN,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,1980,2158,1.116,1.066,8.3,2,2,3,1,2,2,698,1.737
9694,0.84,Dallas,Cardiovascular - Non-interventional,F,UNKNOWN,OTHER,1980,2188,0.865,0.865,6.9,3.75,4,4,5,3,3,672,1.609
4950,0.84,Chicago,Family Practice,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1982,2139,0.995,1.029,1.7,1.5,2,3,1,1,1,257,0.824
9483,0.84,Dallas,Cardiovascular - Non-interventional,F,MD,OTHER,1982,2181,1.445,1.169,4.5,2.5,3,4,2,2,2,1022,1.75
3430,0.84,Chicago,Family Practice,F,UNKNOWN,UNIVERSITY OF OSTEOPATHIC MEDICINE AND HEALTH SCIENCES,1984,2123,1.008,1.045,15.1,2.75,3,1,4,3,3,340,1.04
858,0.84,Dallas,Cardiovascular - Interventional,M,UNKNOWN,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1986,2095,1.037,1.087,16.4,2,2,2,1,4,1,1071,1.681
9728,0.84,Chicago,Family Practice,F,MD,OTHER,1988,2189,0.939,0.975,3.8,2,2,2,1,3,2,164,0.903
2906,0.84,Chicago,Pediatrics,F,UNKNOWN,OTHER,1990,2118,1.12,0.831,15.8,2.5,3,2,1,5,2,500,0.878
9741,0.84,Chicago,Internal Medicine,M,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1990,2190,0.937,0.937,4.8,2.25,2,3,2,2,2,768,0.955
5565,0.84,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1991,2144,0.869,0.964,4.9,2,2,3,2,2,1,164,1.029
8827,0.84,Chicago,Clinical Psychology,F,UNKNOWN,OTHER,1991,2177,0.923,0.867,8,2.5,3,1,0,0,4,47,0.989
1656,0.84,Chicago,Gastroenterology,M,MD,OTHER,1992,2103,1.178,1.179,15.5,2.75,3,2,4,1,4,410,2.691
1866,0.84,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1992,2105,0.971,0.944,5.6,2.25,2,1,3,1,4,239,0.892
3386,0.84,Chicago,General Surgery,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1992,2122,0.768,0.938,1.6,3,3,5,1,2,4,369,1.609
8302,0.84,Chicago,Ophthal - Cataract,F,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,1992,2170,0.677,0.884,10.4,2,2,1,1,2,4,1288,1.231
2330,0.84,Dallas,Colon-Rectal Surgery,M,UNKNOWN,MEDICAL COLLEGE OF OHIO,1993,2109,0.985,1.084,4.1,3.5,4,5,2,3,4,327,1.537
8338,0.84,Chicago,OB/GYN,F,UNKNOWN,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1993,2171,1.16,1.082,8.3,3.75,4,5,5,1,4,145,0.754
9336,0.84,Chicago,Internal Medicine,F,MD,OTHER,1993,2180,0.939,1.021,16,4,4,4,5,3,4,365,1.274
9864,0.84,Chicago,OB/GYN,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1993,2194,0.964,0.897,13.9,3,3,5,3,1,3,206,0.689
4360,0.84,Chicago,Gastroenterology,F,MD,CREIGHTON UNIVERSITY SCHOOL OF MEDICINE,1994,2134,0.957,0.957,17.1,2.75,3,5,2,2,2,498,1.916
6040,0.84,Chicago,Orthopedic Surgery,F,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1994,2148,1.085,0.971,4.6,1.5,2,2,2,1,1,320,1.133
9103,0.84,Chicago,Family Practice,F,MD,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,1994,2178,0.877,0.898,10.5,3.5,4,4,4,2,4,368,0.851
2451,0.84,Chicago,Ophthal - Cataract,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1995,2111,1.38,1.25,14,2.25,2,1,1,3,4,1677,1.112
6608,0.84,Dallas,Dermatology,M,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,1995,2154,0.922,0.922,2.5,3.75,4,5,3,4,3,625,0.805
6062,0.84,Chicago,Allergy-Immunology,F,UNKNOWN,OTHER,1996,2149,0.87,0.87,4.4,2,2,2,1,1,4,94,0.834
118,0.84,Dallas,Family Practice,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1997,2089,1.019,1.107,10.1,2.75,3,2,3,5,1,324,1.144
2660,0.84,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1997,2114,0.869,0.964,6.3,2.75,3,3,4,1,3,211,1.057
3108,0.84,Chicago,Pain Management,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1997,2120,1.012,0.898,14.4,2,2,1,5,1,1,397,1.084
326,0.84,Chicago,Psychiatry,M,MD,OTHER,2001,2091,0.771,0.847,10.6,1.333,1,1,0,1,2,189,1.177
1570,0.84,Chicago,Internal Medicine,M,MD,OTHER,2001,2101,0.869,0.964,7.1,3,3,3,5,1,3,258,1.18
1745,0.84,Chicago,Hospital Based Physician,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2001,2104,1.121,1.355,2.2,2.667,3,2,0,3,3,171,2.114
3048,0.84,Dallas,Colon-Rectal Surgery,M,UNKNOWN,OTHER,2001,2119,1.273,1.034,15,3.75,4,3,5,2,5,231,1.574
4009,0.84,Chicago,Clinical Psychology,F,UNKNOWN,OTHER,2001,2128,0.358,0.358,6.1,3.5,4,2,0,0,5,218,2.313
9834,0.84,Chicago,Family Practice,F,MD,OTHER,2002,2193,0.837,0.837,2,3.75,4,3,3,4,5,226,1.11
1066,0.84,Chicago,Ophthal - Cataract,F,MD,CHICAGO COLLEGE OF MEDICINE AND SURGERY,2003,2097,2.96,2.374,12.4,3.25,3,2,3,4,4,1597,1.044
1099,0.84,Chicago,General Surgery,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2003,2098,0.925,0.998,4.1,2.25,2,5,1,1,2,210,1.675
6343,0.84,Chicago,OB/GYN,F,MD,UNIVERSITY COLLEGE OF MEDICINE,2003,2152,1.025,1.009,9.1,2,2,3,3,1,1,42,0.72
6332,0.84,Chicago,Allergy-Immunology,M,MD,OTHER,2004,2151,0.848,0.848,3.8,2.25,2,4,1,3,1,69,0.74
7283,0.84,Chicago,Neurological Surgery,M,MD,MEDICAL COLLEGE OF GEORGIA,2004,2161,1.235,0.964,11.2,2.5,3,5,1,3,1,182,1.181
868,0.84,Chicago,Infectious Disease,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2005,2096,0.975,0.975,15.1,3.333,3,4,0,1,5,1191,3.103
5865,0.84,Dallas,Plastic Surgery,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2005,2147,1.266,1.035,15,4.25,4,3,4,5,5,166,1.738
9504,0.84,Dallas,Cardiovascular - Interventional,M,MD,OTHER,2005,2182,1.054,1.116,14.1,2.75,3,1,1,5,4,713,1.638
1519,0.84,Dallas,Dermatology,M,UNKNOWN,BOSTON UNIVERSITY SCHOOL OF MEDICINE,2006,2100,0.983,0.955,17.1,2.75,3,3,1,5,2,337,1.084
2161,0.84,Chicago,OB/GYN,F,UNKNOWN,CASE WESTERN RESERVE UNIVERSITY SCHOOL OF MEDICINE,2006,2107,0.928,1.049,13.5,3.25,3,2,4,5,2,25,0.719
3436,0.84,Chicago,Neurology,M,MD,OTHER,2006,2124,0.817,0.898,1.2,2.25,2,2,2,2,3,758,1.549
7477,0.84,Dallas,Cardiovascular - Non-interventional,M,MD,OTHER,2006,2163,1.479,1.231,2.3,2.5,3,1,2,3,4,1333,1.637
2361,0.84,Chicago,Gastroenterology,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2007,2110,1.236,0.945,15.7,3,3,3,3,3,3,739,1.197
6627,0.84,Chicago,Family Practice,M,UNKNOWN,OTHER,2007,2155,0.91,0.964,8.3,2,2,3,2,1,2,150,1.05
7623,0.84,Chicago,Family Practice,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2008,2164,0.844,0.844,11.7,3.5,4,2,5,2,5,83,1.13
8083,0.84,Dallas,Dermatology - MOHS,M,MD,HARVARD MEDICAL SCHOOL,2008,2166,0.95,0.964,13.4,3.5,4,4,4,2,4,1012,1.088
4035,0.84,Chicago,Psychiatry,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2009,2130,1.086,1.13,2.5,3.333,3,1,0,5,4,75,1.565
8559,0.84,Chicago,Hospital Based Physician,M,MD,UNIVERSITY OF FLORIDA COLLEGE OF MEDICINE,2009,2175,1.124,1.34,15.7,3.25,3,4,1,4,4,242,2.679
2836,0.84,Chicago,Gastroenterology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2010,2116,0.617,0.617,1.9,3.5,4,5,5,2,2,511,1.474
5837,0.84,Chicago,Oncology,F,MD,OTHER,2010,2146,0.717,0.755,13,1.5,2,2,1,1,2,596,2.064
3633,0.84,Chicago,Pain Mgmt or Anesthesiology Pain Mgmt,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2011,2125,0.937,1.129,3.7,3,3,1,4,3,4,286,1.978
8575,0.84,Chicago,Critical Care Medicine,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2012,2176,1.044,1.227,9.8,3.333,3,3,0,2,5,411,3.586
8402,0.84,Chicago,Clinical Psychology,M,UNKNOWN,OTHER,2013,2173,1.517,1.517,14.1,3,3,2,0,0,4,39,2.477
8144,0.84,Chicago,Ophthalmology,F,UNKNOWN,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,2014,2167,1.206,1.069,15.6,1.25,1,1,1,1,2,137,1.262
8225,0.84,Chicago,Family Practice,F,UNKNOWN,OTHER,2014,2169,0.91,0.964,1.9,2.75,3,3,2,4,2,497,1.107
2299,0.84,Chicago,Family Practice,F,UNKNOWN,OTHER,2017,2108,0.853,0.931,2.6,3.25,3,3,2,5,3,110,1.008
6080,0.84,Chicago,Family Practice,F,UNKNOWN,OTHER,2018,2150,0.909,0.964,8,2,2,3,1,3,1,86,1.208
429,0.84,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,2092,1.019,1.048,8.6,3.333,3,4,0,5,1,310,1.484
823,0.84,Chicago,Gastroenterology,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,,2094,1.025,1.025,8.9,3,3,2,3,4,3,710,2.01
1879,0.84,Dallas,Internal Medicine,U,UNKNOWN,UNKNOWN,,2106,0.887,0.887,8.4,3,3,4,3,3,2,433,1.047
2665,0.84,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,2115,0.841,0.898,10.4,3.75,4,3,4,4,4,294,1.001
4807,0.84,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,2137,0.909,0.964,16.2,1,1,1,1,0,1,21,1.288
5193,0.84,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,2141,0.955,0.999,10.6,2,2,3,3,1,1,257,0.822
5767,0.84,Chicago,Urology,U,UNKNOWN,UNKNOWN,,2145,1.969,1.967,6,2,2,1,2,4,1,444,1.305
6604,0.84,Chicago,Pediatrics,U,UNKNOWN,UNKNOWN,,2153,1.124,1.001,4.2,2.667,3,2,0,3,3,24,1.294
6658,0.84,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,2156,0.869,0.964,10,3,3,4,3,4,1,93,1.427
9567,0.84,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,2183,0.876,0.897,12.7,2,2,3,1,3,1,159,0.943
9585,0.84,Dallas,Internal Medicine,U,UNKNOWN,UNKNOWN,,2184,1.049,1.087,12.9,2.75,3,2,4,1,4,210,1.18
9586,0.84,Dallas,Family Practice,U,UNKNOWN,UNKNOWN,,2185,0.965,1.073,4.1,2.5,3,2,3,2,3,121,1.119
7816,0.85,Chicago,Anesthesiology,F,UNKNOWN,OTHER,1973,2284,0.861,1.777,8,3.5,4,0,4,0,3,450,1.979
4942,0.85,Chicago,Ophthalmology,F,MD,OTHER,1976,2250,0.435,0.804,7.6,2.75,3,3,2,5,1,551,1.362
4500,0.85,Chicago,Radiology,M,MD,OTHER,1978,2242,0.903,0.903,16.1,1,1,0,1,0,1,2079,1.757
3636,0.85,Chicago,OB/GYN,F,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1983,2235,0.842,0.842,16,3.5,4,4,2,4,4,210,0.681
9917,0.85,Chicago,Internal Medicine,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1983,2310,0.869,0.964,2.9,3.25,3,5,2,3,3,601,1.012
9927,0.85,Dallas,Gastroenterology,F,MD,TULANE UNIVERSITY SCHOOL OF MEDICINE,1983,2311,1.09,1.025,9.3,2.75,3,4,2,1,4,771,1.018
8028,0.85,Chicago,Oncology,F,MD,OTHER,1984,2288,1.045,1.027,7.8,2.333,2,1,0,1,5,87,1.939
8566,0.85,Chicago,Ortho - Total Knee/Hip,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1984,2291,0.968,0.911,8.9,3.75,4,5,4,1,5,617,1.169
729,0.85,Dallas,Oncology,F,MD,OTHER,1985,2206,0.957,0.97,12.8,4.75,5,5,5,5,4,421,2.07
4677,0.85,Chicago,Ophthal - Cataract,M,UNKNOWN,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,1985,2245,0.704,0.752,10.2,2,2,2,1,3,2,1872,1
680,0.85,Chicago,General Surgery,M,MD,BAYLOR COLLEGE OF MEDICINE,1987,2205,0.789,1.068,12,2,2,3,3,1,1,526,1.447
2159,0.85,Dallas,Vascular Surgery,M,UNKNOWN,TULANE UNIVERSITY SCHOOL OF MEDICINE,1987,2218,0.925,0.954,15.6,2,2,1,1,5,1,658,2.231
5676,0.85,Chicago,Facial Surgery and Otolaryngology,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1988,2258,0.782,0.782,5,2.75,3,3,3,1,4,1249,1.426
5854,0.85,Chicago,OB/GYN,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1988,2264,0.876,0.876,13.7,4.5,5,4,5,5,4,453,0.726
9659,0.85,Chicago,Radiology,M,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1988,2307,1.262,1.258,14.7,3.5,4,0,3,0,4,945,1.945
810,0.85,Chicago,Radiology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1989,2208,1.088,1.119,13.1,3,3,0,1,5,3,3988,1.643
4418,0.85,Chicago,Radiology,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1989,2241,1.02,0.991,10,3,3,0,1,0,5,2104,1.787
5320,0.85,Chicago,Cardiovascular - Non-interventional,M,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1989,2253,1.6,1.126,10.1,1.75,2,2,3,1,1,1234,1.666
2509,0.85,Chicago,Cardiovascular - Non-interventional,F,DO,UNIVERSITY OF OSTEOPATHIC MEDICINE AND HEALTH SCIENCES,1990,2221,1.196,1.259,3.1,2.5,3,2,1,3,4,2924,1.94
8781,0.85,Chicago,Facial Surgery and Otolaryngology,M,UNKNOWN,OTHER,1990,2292,0.702,1.75,15.7,4,4,4,5,3,4,550,1.341
9895,0.85,Chicago,Family Practice,M,UNKNOWN,OTHER,1990,2309,0.99,0.926,5.6,3,3,2,3,5,2,240,1.423
5835,0.85,Chicago,Internal Medicine,M,UNKNOWN,OTHER,1991,2262,0.869,0.964,4.2,2.75,3,1,3,2,5,342,1.22
8995,0.85,Chicago,Ortho - Total Knee/Hip,F,MD,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",1991,2295,0.985,0.91,12.1,3.5,4,5,4,4,1,779,1.038
9568,0.85,Chicago,Infectious Disease,F,UNKNOWN,CHICAGO COLLEGE OF MEDICINE AND SURGERY,1991,2306,1.075,1.078,6.4,2.333,2,1,0,4,2,809,3.102
570,0.85,Dallas,Cardiovascular - Non-interventional,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1993,2202,1.056,1.087,7.5,1.75,2,3,2,1,1,1127,1.676
2328,0.85,Chicago,Infectious Disease,M,UNKNOWN,OTHER,1993,2219,0.887,1.154,3.4,1.667,2,2,0,2,1,74,2.691
5671,0.85,Dallas,Family Practice,M,MD,OTHER,1993,2257,1.342,1.034,12.2,1.5,2,1,1,1,3,139,1.559
253,0.85,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1994,2199,0.854,0.858,12.8,2.25,2,1,3,3,2,223,1.133
2343,0.85,Chicago,Family Practice,F,UNKNOWN,OTHER,1994,2220,2.631,0.957,9.8,2.667,3,5,0,1,2,112,2.475
4048,0.85,Chicago,Internal Medicine,F,MD,OTHER,1994,2239,1.078,1.043,14.4,2,2,1,1,4,2,261,1.007
9318,0.85,Chicago,Family Practice,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1994,2303,1.288,1.163,15.3,2.25,2,1,1,2,5,265,1.749
2680,0.85,Dallas,Critical Care Medicine,F,MD,UNIVERSITY OF FLORIDA COLLEGE OF MEDICINE,1995,2224,1.072,1.065,14.1,3.25,3,4,4,1,4,589,2.57
8377,0.85,Chicago,Dermatology - MOHS,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1996,2290,0.795,1.221,2.7,4.5,5,5,4,5,4,978,0.943
5703,0.85,Dallas,Oncology,F,MD,OTHER,1997,2259,0.75,1.106,10.5,1.75,2,2,1,2,2,523,2.309
5746,0.85,Chicago,Anesthesiology,M,MD,OTHER,1998,2261,1.227,1.119,4.7,4.5,5,0,5,0,4,664,1.168
7911,0.85,Chicago,Pediatrics,F,MD,NEW YORK MEDICAL COLLEGE,1998,2287,0.933,0.898,1.6,3.5,4,5,5,2,2,251,0.987
9037,0.85,Dallas,Internal Medicine,F,MD,UNIVERSITY OF IOWA COLLEGE OF MEDICINE,1998,2297,1.053,1.087,14.9,2.5,3,2,1,5,2,272,1.127
197,0.85,Chicago,Hospital Based Physician,F,UNKNOWN,OTHER,1999,2196,1.003,1.072,6,3,3,1,3,3,5,781,2.25
2554,0.85,Chicago,Pulmonary Diseases,F,MD,MOUNT SINAI SCHOOL OF MEDICINE OF CITY UNIVERSITY OF NEW YORK,1999,2222,1.041,1.119,14.3,2,2,1,4,2,1,914,1.754
4675,0.85,Dallas,Colon-Rectal Surgery,F,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1999,2244,1.036,1.044,15,3,3,1,5,5,1,573,0.796
1664,0.85,Dallas,Urology,M,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,2001,2215,0.938,0.968,13.9,2,2,2,2,2,2,583,1.357
3212,0.85,Dallas,Cardiovascular - Non-interventional,M,UNKNOWN,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,2001,2230,0.994,1.132,3.3,1.667,2,1,0,3,1,29,1.312
5601,0.85,Chicago,Cardiovascular - Interventional,M,MD,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,2001,2256,1.256,1.038,12.9,2.75,3,2,4,1,4,1592,1.512
9326,0.85,Chicago,Internal Medicine,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2001,2304,0.845,0.895,10.7,3.5,4,5,5,2,2,888,0.978
4217,0.85,Chicago,Internal Medicine,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2002,2240,0.891,0.957,11.6,3,3,2,4,3,3,302,1.285
337,0.85,Dallas,Family Practice,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2003,2200,1.078,1.087,11.3,2.25,2,1,1,3,4,456,0.893
462,0.85,Chicago,OB/GYN,F,UNKNOWN,OTHER,2003,2201,0.936,0.932,5.2,1.667,2,1,0,2,2,43,0.794
7081,0.85,Chicago,OB/GYN,F,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2003,2275,0.876,0.876,6.2,3.75,4,4,4,3,4,146,0.879
652,0.85,Dallas,Neurological Surgery,M,UNKNOWN,OTHER,2004,2204,1.173,1.214,6.8,1.333,1,1,0,1,2,132,1.339
